time,P,Q,R,Phi,Theta,Psi,U,V,W,X,Y,Z,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,THR1,THR2,THR3,TJR4,THR5,THR6,Phi_cmd,Theta_cmd,Psi_cmd,Alt_cmd,X_cmd,Y_cmd,Ax,Ay,Az,Fault_M1,Fault_M2,Fault_M3,Fault_M4,Fault_M5,Fault_M6
48.68,-0.0023467464,-0.0022546697,-0.0039769695,0.00015491766,0.0001418718,0.0087582715,0.00035478626,-0.00044337874,1.5994605e-07,0.00020332386,-0.00019067367,3.0000001,3354.3196,3354.2097,3354.7105,3354.471,3354.5808,3354.08,29.511064,29.5097,29.515916,29.512943,29.514306,29.508091,-0.00035186808,-0.00031330111,0,3,0,0,-0.0030942816,-0.0030191612,9.8069454,1,1,1,1,1,1
48.69,0.0024827327,0.0025836098,0.00086328117,0.00016184075,0.00014976523,0.0087489643,0.00036909679,-0.00045891463,1.6760209e-07,0.00020698198,-0.00019515272,3.0000001,3355.4579,3354.0148,3354.4357,3353.3326,3354.7757,3354.3549,29.52519,29.507282,29.512504,29.498817,29.516724,29.511502,-0.00036523756,-0.00032690166,0,3,0,0,0.0017638134,0.0018361094,9.8118023,1,1,1,1,1,1
48.7,0.00046412282,0.00057436642,-0.0011356336,0.0001684895,0.00015746905,0.0087394903,0.00038417327,-0.00047511674,1.7558621e-07,0.00021078839,-0.00019978923,3.0000001,3354.9963,3354.0956,3354.5475,3353.7943,3354.6949,3354.2431,29.519461,29.508285,29.513892,29.504545,29.515721,29.510115,-0.00037857801,-0.00034059121,0,3,0,0,-0.00021696733,-0.0001470857,9.8098206,1,1,1,1,1,1
48.71,0.0048753107,0.0049973384,0.0033174599,0.00017463056,0.00016477416,0.008729838,0.00039998792,-0.0004919479,1.8378472e-07,0.00021475068,-0.00020458962,3.0000001,3356.0382,3353.9168,3354.2975,3352.7523,3354.8738,3354.493,29.532392,29.506065,29.51079,29.491615,29.517941,29.513216,-0.00039180106,-0.00035428865,0,3,0,0,0.0042565706,0.0043216394,9.814292,1,1,1,1,1,1
48.72,-0.0064108677,-0.0062731488,-0.0078937142,0.00018003502,0.00017147491,0.0087199956,0.0004164923,-0.00050934794,1.9209093e-07,0.00021887606,-0.00020955986,3.0000001,3353.4133,3354.3695,3354.9345,3355.3773,3354.4211,3353.856,29.499817,29.511683,29.518695,29.524189,29.512324,29.505311,-0.00040465911,-0.00036777427,0,3,0,0,-0.0069313017,-0.0068733395,9.803101,1,1,1,1,1,1
48.73,0.002415936,0.0025672506,0.00099921045,0.00018442473,0.00017732238,0.0087099489,0.00043361197,-0.00052722749,1.9990519e-07,0.0002231711,-0.00021470514,3.0000001,3355.4876,3354.012,3354.4369,3353.303,3354.7786,3354.3536,29.525558,29.507247,29.51252,29.498449,29.51676,29.511487,-0.00041683338,-0.00038076613,0,3,0,0,0.0019853885,0.0020343003,9.8120135,1,1,1,1,1,1
48.74,-0.0022220616,-0.0020605989,-0.0035907233,0.00018814179,0.00018260406,0.0086997151,0.00045127644,-0.00054550278,2.0739487e-07,0.00022764163,-0.00022002978,3.0000001,3354.4138,3354.1975,3354.6983,3354.3768,3354.5931,3354.0923,29.512233,29.509549,29.515764,29.511774,29.514458,29.508243,-0.00042835429,-0.00039328326,0,3,0,0,-0.0025832151,-0.002540077,9.8074423,1,1,1,1,1,1
48.75,-0.0061550715,-0.005983662,-0.0074705523,0.00019111775,0.00018725151,0.0086892904,0.00046942874,-0.00056410657,2.1460432e-07,0.00023229284,-0.00022553735,3.0000001,3353.5046,3354.3544,3354.9203,3355.286,3354.4362,3353.8703,29.500951,29.511496,29.518518,29.523056,29.512511,29.505488,-0.00043936721,-0.00040544399,0,3,0,0,-0.0064408767,-0.0064045847,9.8035814,1,1,1,1,1,1
48.76,0.0011434674,0.0013181833,-0.00015920982,0.00019355041,0.00019142658,0.0086786844,0.00048801119,-0.00058297195,2.2140219e-07,0.00023712931,-0.00023123075,3.0000001,3355.2176,3354.0598,3354.5072,3353.573,3354.7308,3354.2833,29.522208,29.50784,29.513393,29.501799,29.516167,29.510614,-0.00044985442,-0.00041722444,0,3,0,0,0.00088938177,0.00092132444,9.8109096,1,1,1,1,1,1
48.77,0.0029466079,0.0031214888,0.0016408905,0.00019584382,0.00019546987,0.0086679173,0.00050699587,-0.00060206743,2.2831142e-07,0.00024215522,-0.0002371124,3.0000001,3355.6454,3353.987,3354.4036,3353.1452,3354.8036,3354.387,29.527516,29.506936,29.512107,29.496491,29.517071,29.5119,-0.00046016108,-0.00042891457,0,3,0,0,0.0027060937,0.0027369687,9.8127258,1,1,1,1,1,1
48.78,-2.1673744e-05,0.00015730328,-0.001296578,0.00019784222,0.00019923768,0.0086569808,0.00052636658,-0.00062137602,2.3540531e-07,0.00024737452,-0.00024318447,3.0000001,3354.9597,3354.1054,3354.5705,3353.8308,3354.6852,3354.2201,29.519008,29.508406,29.514178,29.504999,29.515601,29.509829,-0.00047042763,-0.00044062759,0,3,0,0,-0.00021182872,-0.00018430011,9.8098063,1,1,1,1,1,1
48.79,-0.0013103971,-0.0011248966,-0.0025314192,0.00019919935,0.00020242172,0.0086458567,0.00054608043,-0.00064085091,2.4224356e-07,0.0002527909,-0.00024944887,3.0000001,3354.6675,3354.1555,3354.6437,3354.1231,3354.635,3354.1469,29.515381,29.509028,29.515086,29.508626,29.514978,29.508921,-0.00048034122,-0.00045208414,0,3,0,0,-0.0014244086,-0.0014032735,9.8085908,1,1,1,1,1,1
48.8,0.0041840486,0.0043749654,0.0030149943,0.00019982293,0.00020493369,0.00863454,0.00056607395,-0.00066042247,2.4849531e-07,0.00025840747,-0.0002559069,3.0000001,3355.9599,3353.9324,3354.3344,3352.8307,3354.8582,3354.4561,29.531419,29.506259,29.511248,29.492588,29.517748,29.512759,-0.00048965202,-0.00046305911,0,3,0,0,0.00414446,0.0041587211,9.8141563,1,1,1,1,1,1
48.81,-0.0016582153,-0.0014596852,-0.0027537794,0.00019967348,0.00020673092,0.0086230281,0.00058628082,-0.00068001876,2.5420945e-07,0.00026422672,-0.00026255916,3.0000001,3354.6036,3354.1654,3354.6657,3354.187,3354.6252,3354.1248,29.514588,29.50915,29.51536,29.509419,29.514857,29.508647,-0.00049831373,-0.00047350345,0,3,0,0,-0.0016002647,-0.0015936437,9.808408,1,1,1,1,1,1
48.82,-0.00046270566,-0.00025519697,-0.0014689824,0.00019844201,0.00020753721,0.0086113046,0.00060661707,-0.00069954838,2.5888194e-07,0.00027025036,-0.00026940544,3.0000001,3354.8922,3354.1143,3354.601,3353.8984,3354.6762,3354.1896,29.51817,29.508517,29.514556,29.505837,29.51549,29.509451,-0.00050610294,-0.00048321454,0,3,0,0,-0.00028916906,-0.00029299061,9.8097141,1,1,1,1,1,1
48.83,0.0029960227,0.0032102291,0.0020692523,0.00019616875,0.00020737841,0.0085993706,0.0006269848,-0.00071890488,2.6222829e-07,0.00027647918,-0.00027644456,3.0000001,3355.7084,3353.9723,3354.4085,3353.0822,3354.8182,3354.3821,29.528299,29.506755,29.512167,29.495708,29.517252,29.51184,-0.00051283433,-0.00049202179,0,3,0,0,0.0032746131,0.0032610986,9.8132733,1,1,1,1,1,1
48.84,-0.00095192677,-0.00072962581,-0.0017827863,0.00019283698,0.0002062308,0.0085872243,0.00064729011,-0.00073798746,2.6433341e-07,0.00028291302,-0.00028367427,3.0000001,3354.7939,3354.1283,3354.6348,3353.9967,3354.6623,3354.1558,29.51695,29.50869,29.514976,29.507057,29.515317,29.509032,-0.0005185316,-0.00049993526,0,3,0,0,-0.00055057373,-0.00057439637,9.8094431,1,1,1,1,1,1
48.85,-0.0015270313,-0.0012960408,-0.0022510508,0.0001882287,0.00020389605,0.0085748533,0.00066742595,-0.00075668118,2.6473923e-07,0.00028955068,-0.00029109131,3.0000001,3354.6674,3354.148,3354.6717,3354.1232,3354.6426,3354.1189,29.51538,29.508935,29.515433,29.508627,29.515072,29.508574,-0.0005230155,-0.00050678878,0,3,0,0,-0.00099032507,-0.0010264259,9.8089975,1,1,1,1,1,1
48.86,-0.0044048423,-0.0041681082,-0.0050359418,0.00018239459,0.00020040818,0.008562259,0.00068727565,-0.00077486112,2.6314042e-07,0.00029638984,-0.00029869118,3.0000001,3354.0011,3354.2608,3354.8383,3354.7895,3354.5298,3353.9523,29.507111,29.510335,29.517501,29.516896,29.513672,29.506506,-0.00052614474,-0.00051244809,0,3,0,0,-0.0037476476,-0.0037952053,9.8062346,1,1,1,1,1,1
48.87,-0.0015025867,-0.0012654187,-0.0020713903,0.00017554685,0.00019594083,0.0085494506,0.00070673337,-0.00079241603,2.5957578e-07,0.00030342704,-0.00030646819,3.0000001,3354.6831,3354.1415,3354.678,3354.1076,3354.6491,3354.1126,29.515574,29.508854,29.515512,29.508433,29.515153,29.508496,-0.00052801857,-0.00051698661,0,3,0,0,-0.00075797138,-0.00081482984,9.8092197,1,1,1,1,1,1
48.88,-0.00034679278,-0.00011379971,-0.00087923411,0.00016803838,0.00019078966,0.0085364443,0.00072571782,-0.00080926413,2.5450908e-07,0.00031065788,-0.00031441573,3.0000001,3354.9549,3354.0932,3354.6154,3353.8357,3354.6974,3354.1752,29.518948,29.508255,29.514735,29.50506,29.515753,29.509272,-0.00052890346,-0.00052062218,0,3,0,0,0.00045667594,0.00039363458,9.8104311,1,1,1,1,1,1
48.89,-0.00078811561,-0.00056037747,-0.001285658,0.00015999145,0.00018505116,0.0085232449,0.00074416846,-0.00082534872,2.4823069e-07,0.00031807723,-0.00032252646,3.0000001,3354.8529,3354.1092,3354.6431,3353.9378,3354.6814,3354.1475,29.517682,29.508453,29.515079,29.506326,29.515554,29.508929,-0.00052902978,-0.0005235417,0,3,0,0,7.2552081e-05,4.004512e-06,9.8100442,1,1,1,1,1,1
48.9,0.00048237912,0.00070437909,2.1950597e-05,0.00015138406,0.00017869768,0.0085098495,0.00076202661,-0.00084061625,2.4068124e-07,0.0003256794,-0.00033079255,3.0000001,3355.1505,3354.0561,3354.5745,3353.6401,3354.7345,3354.2161,29.521375,29.507794,29.514228,29.502632,29.516213,29.50978,-0.00052840908,-0.00052574288,0,3,0,0,0.0014029192,0.00132856,9.8113715,1,1,1,1,1,1
48.91,-0.0059535841,-0.0057371446,-0.0063705166,0.00014218561,0.00017169489,0.0084962549,0.00077923054,-0.00085501055,2.3179561e-07,0.00033345807,-0.0003392056,3.0000001,3353.647,3354.3133,3354.9411,3355.1436,3354.4774,3353.8495,29.502717,29.510985,29.518777,29.52129,29.513022,29.50523,-0.00052699494,-0.0005271736,0,3,0,0,-0.0049660746,-0.0050466269,9.8049993,1,1,1,1,1,1
48.92,-0.001393823,-0.0011868082,-0.0017899819,0.00013240757,0.00016404553,0.0084824601,0.00079571458,-0.00086847181,2.2135872e-07,0.0003414063,-0.00034775664,3.0000001,3354.7113,3354.1279,3354.6868,3354.0793,3354.6627,3354.1038,29.515925,29.508686,29.515621,29.508082,29.515322,29.508386,-0.00052472832,-0.00052777122,0,3,0,0,-0.00036333201,-0.00044955503,9.809599,1,1,1,1,1,1
48.93,-0.004272716,-0.0040797267,-0.0046766896,0.00012242816,0.00015607078,0.0084684826,0.00081143048,-0.00088096109,2.0991226e-07,0.00034951653,-0.00035643619,3.0000001,3354.0353,3354.243,3354.8511,3354.7553,3354.5476,3353.9395,29.507537,29.510114,29.51766,29.516471,29.513894,29.506348,-0.000521803,-0.00052769212,0,3,0,0,-0.003230825,-0.0033191702,9.8067301,1,1,1,1,1,1
48.94,-0.0050048808,-0.0048287686,-0.0054337449,0.00011241122,0.00014790724,0.0084543293,0.00082635393,-0.00089246776,1.9780146e-07,0.00035778086,-0.00036523454,3.0000001,3353.8599,3354.272,3354.8936,3354.9307,3354.5186,3353.897,29.50536,29.510473,29.518188,29.518648,29.513534,29.50582,-0.00051849524,-0.00052716537,0,3,0,0,-0.0039700007,-0.0040591939,9.8059901,1,1,1,1,1,1
48.95,-0.00061782011,-0.00046366348,-0.0011054265,0.00010264684,0.00013980219,0.0084400135,0.00084047721,-0.00090300093,1.8547289e-07,0.00036619122,-0.00037414196,3.0000001,3354.8789,3354.0955,3354.6461,3353.9117,3354.6951,3354.1446,29.518005,29.508284,29.515115,29.506003,29.515724,29.508892,-0.00051500208,-0.00052635211,0,3,0,0,0.0003731812,0.0002860516,9.8103338,1,1,1,1,1,1
48.96,-0.0040508963,-0.0039202059,-0.004607034,9.3411474e-05,0.00013199273,0.0084255482,0.00085381942,-0.00091260095,1.7349658e-07,0.00037473959,-0.00038314896,3.0000001,3354.0699,3354.2344,3354.8391,3354.7207,3354.5563,3353.9515,29.507966,29.510006,29.517511,29.516041,29.514001,29.506496,-0.00051164616,-0.00052552367,0,3,0,0,-0.0031149624,-0.0031978839,9.8068471,1,1,1,1,1,1
48.97,-0.0052651306,-0.0051585051,-0.0058943506,8.4701533e-05,0.00012447519,0.0084109321,0.0008664098,-0.00092132008,1.6192672e-07,0.00038341825,-0.00039224654,3.0000001,3353.7795,3354.2839,3354.9067,3355.0112,3354.5068,3353.8839,29.504361,29.510621,29.51835,29.519646,29.513387,29.505658,-0.00050856021,-0.00052478877,0,3,0,0,-0.004388906,-0.0044677538,9.8055747,1,1,1,1,1,1
48.98,0.0032326469,0.0033114143,0.0025019894,7.6714485e-05,0.00011742175,0.0083961746,0.00087828362,-0.00092921751,1.5111463e-07,0.00039221974,-0.00040142624,3.0000001,3355.7573,3353.9427,3354.4251,3353.0333,3354.8479,3354.3655,29.528906,29.506388,29.512374,29.495102,29.51762,29.511634,-0.0005058295,-0.00052421626,0,3,0,0,0.0040183236,0.003945752,9.8139843,1,1,1,1,1,1
48.99,-0.0072271543,-0.0071737769,-0.0080445219,6.9612692e-05,0.00011097596,0.0083812835,0.00088949652,-0.00093637571,1.414341e-07,0.00040113711,-0.00041068031,3.0000001,3353.3062,3354.365,3355.0133,3355.4844,3354.4256,3353.7773,29.498488,29.511628,29.519672,29.525519,29.512379,29.504335,-0.0005037112,-0.00052402582,0,3,0,0,-0.0065168696,-0.0065823352,9.8034521,1,1,1,1,1,1
49,-0.0038557146,-0.0038271588,-0.0047595858,6.3131189e-05,0.00010491302,0.008366245,0.00090009618,-0.0009428675,1.324625e-07,0.00041016394,-0.00042000179,3.0000001,3354.0876,3354.23,3354.8211,3354.703,3354.5606,3353.9695,29.508186,29.509953,29.517287,29.515822,29.514055,29.50672,-0.00050212939,-0.00052415084,0,3,0,0,-0.0032195833,-0.0032801494,9.8067512,1,1,1,1,1,1
49.01,0.0017064635,0.001705835,0.0006804156,5.7598259e-05,9.95233e-05,0.008351076,0.00091013155,-0.00094876659,1.2478775e-07,0.00041929426,-0.00042938442,3.0000001,3355.3796,3354.0077,3354.5036,3353.411,3354.7829,3354.287,29.524218,29.507194,29.513347,29.499789,29.516814,29.51066,-0.00050111493,-0.00052461787,0,3,0,0,0.002229133,0.002177108,9.8122035,1,1,1,1,1,1
49.02,0.0012546608,0.0012279736,0.00012270237,5.3131898e-05,9.4916559e-05,0.0083357826,0.00091967789,-0.00095417629,1.1868231e-07,0.00042852276,-0.00043882284,3.0000001,3355.2676,3354.0272,3354.5257,3353.523,3354.7634,3354.2649,29.522828,29.507436,29.513622,29.501179,29.516571,29.510386,-0.00050099489,-0.00052571231,0,3,0,0,0.0016808074,0.0016376119,9.8116589,1,1,1,1,1,1
49.03,0.0021867374,0.0021406489,0.00098930364,4.937145e-05,9.0789501e-05,0.0083203471,0.00092879899,-0.00095918567,1.1360097e-07,0.00043784484,-0.00044831265,3.0000001,3355.4817,3353.99,3354.4711,3353.309,3354.8006,3354.3195,29.525485,29.506974,29.512944,29.498523,29.517034,29.511063,-0.0005016541,-0.00052733857,0,3,0,0,0.0025605716,0.0025225491,9.8125407,1,1,1,1,1,1
49.04,-0.0046693821,-0.0047285138,-0.0058943517,4.5918748e-05,8.6807226e-05,0.0083047499,0.0009375253,-0.00096384422,1.0893489e-07,0.00044725639,-0.00045785019,3.0000001,3353.878,3354.2655,3354.8573,3354.9126,3354.5251,3353.9333,29.505584,29.510393,29.517737,29.518423,29.513614,29.506271,-0.00050271118,-0.00052917151,0,3,0,0,-0.0043063378,-0.0043427395,9.8056743,1,1,1,1,1,1
49.05,0.0013603812,0.0012893359,0.00010880129,4.2497072e-05,8.2740222e-05,0.0082889774,0.00094585707,-0.00096816542,1.0409451e-07,0.00045675346,-0.00046743205,3.0000001,3355.2858,3354.0219,3354.5166,3353.5048,3354.7687,3354.274,29.523054,29.50737,29.513509,29.500953,29.516637,29.510499,-0.00050380964,-0.00053090826,0,3,0,0,0.0017143976,0.0016777126,9.8116946,1,1,1,1,1,1
49.06,-0.00079438275,-0.00087664643,-0.002074619,3.9241065e-05,7.8715103e-05,0.0082730373,0.00095379186,-0.00097215856,9.9316909e-08,0.00046633205,-0.00047705494,3.0000001,3354.7809,3354.1082,3354.6375,3354.0097,3354.6824,3354.1531,29.516788,29.508441,29.515009,29.507219,29.515566,29.508999,-0.00050490895,-0.00053251948,0,3,0,0,-0.00045227301,-0.00048788533,9.8095282,1,1,1,1,1,1
49.07,-0.002816195,-0.0029062073,-0.0041073579,3.5985262e-05,7.4598424e-05,0.0082569218,0.00096132878,-0.00097583354,9.4394713e-08,0.00047598816,-0.0004867157,3.0000001,3354.3081,3354.1888,3354.7515,3354.4825,3354.6018,3354.0391,29.510921,29.509441,29.516424,29.513086,29.514567,29.507583,-0.00050601792,-0.00053401948,0,3,0,0,-0.0024665634,-0.0025029045,9.8075133,1,1,1,1,1,1
49.08,-0.0042949416,-0.0043927005,-0.0056035835,3.2675615e-05,7.0352932e-05,0.0082406285,0.00096845522,-0.00097918565,8.9137595e-08,0.00048571773,-0.00049641113,3.0000001,3353.9618,3354.2476,3354.8347,3354.8288,3354.5429,3353.9558,29.506624,29.510171,29.517457,29.517383,29.513836,29.50655,-0.00050698751,-0.00053528545,0,3,0,0,-0.0039447448,-0.0039818721,9.8060346,1,1,1,1,1,1
49.09,0.0035188903,0.0034108769,0.0021686726,2.948162e-05,6.6134568e-05,0.0082241668,0.00097516487,-0.00098221642,8.3804449e-08,0.00049551659,-0.00050613807,3.0000001,3355.7859,3353.9328,3354.3928,3353.0047,3354.8578,3354.3978,29.52926,29.506265,29.511973,29.494747,29.517743,29.512035,-0.00050787967,-0.00053637713,0,3,0,0,0.0038433168,0.0038072824,9.8138229,1,1,1,1,1,1
49.1,0.0011537849,0.0010383086,-0.00022449428,2.654708e-05,6.2076827e-05,0.0082075443,0.00098146963,-0.00098494739,7.8805869e-08,0.00050538057,-0.00051589342,3.0000001,3355.2322,3354.0278,3354.5255,3353.5584,3354.7628,3354.2651,29.522389,29.507443,29.513619,29.501619,29.516564,29.510388,-0.00050890053,-0.00053747931,0,3,0,0,0.0014662444,0.0014320774,9.8114466,1,1,1,1,1,1
49.11,-0.0031313008,-0.0032478282,-0.0044982809,2.3489958e-05,5.7857648e-05,0.0081907421,0.00098737152,-0.0009873876,7.3577736e-08,0.00051530565,-0.0005256743,3.0000001,3354.2319,3354.1992,3354.7681,3354.5587,3354.5914,3354.0225,29.509975,29.50957,29.51663,29.514032,29.514437,29.507377,-0.00050992694,-0.00053849223,0,3,0,0,-0.0027876024,-0.0028237926,9.8071917,1,1,1,1,1,1
49.12,-0.0010307586,-0.0011476987,-0.0023874363,2.0094414e-05,5.3298352e-05,0.0081737496,0.00099284295,-0.00098951099,6.7547915e-08,0.00052528764,-0.00053547772,3.0000001,3354.7236,3354.1134,3354.6506,3354.067,3354.6772,3354.14,29.516078,29.508505,29.515171,29.507929,29.515502,29.508835,-0.00051059846,-0.00053910989,0,3,0,0,-0.00065632912,-0.00069583337,9.8093213,1,1,1,1,1,1
49.13,0.0019145364,0.0017962412,0.00055650406,1.6491973e-05,4.8520275e-05,0.0081565738,0.00099785564,-0.00099128982,6.0908441e-08,0.00053532206,-0.00054530042,3.0000001,3355.412,3353.9939,3354.485,3353.3786,3354.7967,3354.3056,29.52462,29.507023,29.513117,29.499386,29.516984,29.51089,-0.00051088864,-0.00053931485,0,3,0,0,0.0023067098,0.0022653156,9.8122833,1,1,1,1,1,1
49.14,0.0049511782,0.0048345054,0.0036083344,1.2662055e-05,4.3512339e-05,0.0081392138,0.0010023897,-0.00099270523,5.3777288e-08,0.0005454042,-0.00055513889,3.0000001,3356.1225,3353.8704,3354.3151,3352.668,3354.9202,3354.4755,29.533438,29.50549,29.511008,29.490569,29.518517,29.512999,-0.00051087877,-0.00053918294,0,3,0,0,0.0053787743,0.0053348826,9.8153542,1,1,1,1,1,1
49.15,0.0035178066,0.0034098036,0.002236099,8.2728761e-06,3.7993258e-05,0.0081216529,0.001006411,-0.00099372113,4.5767013e-08,0.00055552908,-0.00056498939,3.0000001,3355.7906,3353.9258,3354.3993,3353,3354.8648,3354.3913,29.529319,29.506177,29.512053,29.494688,29.517829,29.511954,-0.00051038422,-0.0005385594,0,3,0,0,0.0040308356,0.0039809655,9.8140034,1,1,1,1,1,1
49.16,0.00167739,0.0015852481,0.00050472859,2.7853073e-06,3.1501083e-05,0.0081038636,0.0010098469,-0.00099425643,3.598548e-08,0.00056569121,-0.00057484761,3.0000001,3355.3655,3353.9964,3354.5087,3353.425,3354.7941,3354.2819,29.524044,29.507054,29.513411,29.499963,29.516953,29.510596,-0.00050892722,-0.00053703481,0,3,0,0,0.0023286434,0.0022678424,9.8122962,1,1,1,1,1,1
49.17,-0.0073392387,-0.0074118442,-0.0083785432,-4.1827819e-06,2.3708164e-05,0.0080858258,0.0010125842,-0.0009941826,2.3557323e-08,0.00057588416,-0.00058470819,3.0000001,3353.2639,3354.3556,3355.0244,3355.5267,3354.4349,3353.7662,29.497963,29.511511,29.51981,29.526044,29.512496,29.504197,-0.00050599065,-0.00053416407,0,3,0,0,-0.0065226481,-0.0065974851,9.8034384,1,1,1,1,1,1
49.18,0.0011161728,0.0010579144,0.00017313181,-1.2628622e-05,1.4618158e-05,0.0080675391,0.001014491,-0.00099334932,7.8759113e-09,0.00058610021,-0.00059456434,3.0000001,3355.2423,3354.0119,3354.5535,3353.5483,3354.7787,3354.2371,29.522514,29.507246,29.513967,29.501493,29.516761,29.51004,-0.00050130654,-0.00052971582,0,3,0,0,0.0020586577,0.0019707867,9.8120135,1,1,1,1,1,1
49.19,-0.0015659043,-0.001614634,-0.002446168,-2.2008918e-05,4.701094e-06,0.0080490299,0.0010154631,-0.00099163846,-9.9530981e-09,0.00059633045,-0.00060440793,3.0000001,3354.6153,3354.1178,3354.7099,3354.1752,3354.6727,3354.0806,29.514734,29.508561,29.515908,29.509273,29.515446,29.508099,-0.00049515588,-0.00052393204,0,3,0,0,-0.00053496778,-0.00063092587,9.809416,1,1,1,1,1,1
49.2,0.00022628331,0.00018687087,-0.00059147622,-3.2261644e-05,-5.9908954e-06,0.0080303,0.0010154245,-0.00098896438,-2.9475298e-08,0.00060656505,-0.00061422982,3.0000001,3355.0333,3354.0435,3354.6143,3353.7573,3354.747,3354.1763,29.519921,29.507639,29.514721,29.504086,29.516368,29.509286,-0.00048783369,-0.00051706644,0,3,0,0,0.0013455395,0.001241496,9.8112927,1,1,1,1,1,1
49.21,-0.0012090535,-0.0012400556,-0.0019690226,-4.3317267e-05,-1.7399924e-05,0.0080113516,0.0010143017,-0.0009852445,-5.054713e-08,0.00061679347,-0.00062402004,3.0000001,3354.6961,3354.0994,3354.7008,3354.0945,3354.6911,3354.0897,29.515736,29.508332,29.515795,29.508271,29.515675,29.508211,-0.00047934069,-0.00050911644,0,3,0,0,-6.5984277e-06,-0.00011802239,9.8099371,1,1,1,1,1,1
49.22,0.00039832659,0.00037502463,-0.00030678538,-5.5169441e-05,-2.9523463e-05,0.0079921832,0.0010120246,-0.00098040059,-7.3082483e-08,0.00062700442,-0.00063376784,3.0000001,3355.0691,3354.0328,3354.616,3353.7215,3354.7577,3354.1746,29.520365,29.507505,29.514742,29.503642,29.516501,29.509265,-0.00046969179,-0.00050009107,0,3,0,0,0.0016810737,0.0015622768,9.8116212,1,1,1,1,1,1
49.23,0.0014740402,0.0014578627,0.00082211702,-6.7765789e-05,-4.2319626e-05,0.0079727959,0.0010085252,-0.00097435716,-9.6903141e-08,0.00063718592,-0.0006434617,3.0000001,3355.3171,3353.9876,3354.5613,3353.4734,3354.8029,3354.2292,29.523443,29.506945,29.514064,29.500564,29.517062,29.509942,-0.00045888682,-0.00048998548,0,3,0,0,0.002835313,0.0027095908,9.8127722,1,1,1,1,1,1
49.24,0.00068425343,0.00067655028,9.7747924e-05,-8.1170863e-05,-5.5848197e-05,0.0079531846,0.0010037356,-0.00096703927,-1.2193326e-07,0.00064732532,-0.00065308935,3.0000001,3355.1291,3354.0173,3354.6128,3353.6614,3354.7732,3354.1778,29.52111,29.507313,29.514702,29.502897,29.516694,29.509304,-0.00044690311,-0.00047877498,0,3,0,0,0.0021375353,0.002004053,9.8120707,1,1,1,1,1,1
49.25,-0.0027678592,-0.0027658864,-0.0032774504,-9.5530147e-05,-7.0239472e-05,0.0079333398,0.00099757758,-0.00095836043,-1.4833762e-07,0.00065740922,-0.00066263772,3.0000001,3354.3188,3354.1539,3354.8152,3354.4718,3354.6366,3353.9753,29.511054,29.509009,29.517215,29.512952,29.514998,29.506792,-0.00043359327,-0.00046632626,0,3,0,0,-0.0012096038,-0.0013521916,9.8087193,1,1,1,1,1,1
49.26,0.00087341422,0.00088273285,0.00042757416,-0.00011086051,-8.5512883e-05,0.0079132587,0.0009899636,-0.00094822414,-1.7623456e-07,0.00066742341,-0.00067209285,3.0000001,3355.1646,3354.0051,3354.6174,3353.626,3354.7854,3354.1731,29.52155,29.507162,29.51476,29.502457,29.516845,29.509246,-0.00041882183,-0.00045251552,0,3,0,0,0.0025229199,0.0023714389,9.8124475,1,1,1,1,1,1
49.27,-0.0018428809,-0.0018281562,-0.0022351616,-0.00012697138,-0.00010150863,0.0078929487,0.00098081514,-0.00093654469,-2.0511484e-07,0.00067735279,-0.00068143983,3.0000001,3354.5233,3354.1127,3354.7782,3354.2673,3354.6778,3354.0123,29.513592,29.508497,29.516756,29.510415,29.51551,29.507251,-0.00040266463,-0.00043740121,0,3,0,0,-0.0001133886,-0.00027207782,9.8098077,1,1,1,1,1,1
49.28,0.0025436065,0.0025624769,0.0021995693,-0.00014384713,-0.00011821862,0.0078724083,0.00097006211,-0.00092324683,-2.3475778e-07,0.00068718155,-0.00069066297,3.0000001,3355.5408,3353.9342,3354.5385,3353.2497,3354.8563,3354.252,29.526219,29.506282,29.513781,29.497788,29.517725,29.510226,-0.00038519673,-0.00042104099,0,3,0,0,0.0043477399,0.0041818669,9.8142653,1,1,1,1,1,1
49.29,0.0033655895,0.0033887149,0.0030741758,-0.00016141621,-0.00013558637,0.0078516388,0.00095763783,-0.00090825981,-2.647939e-07,0.00069689318,-0.00069974587,3.0000001,3355.7248,3353.8992,3354.5004,3353.0657,3354.8913,3354.2902,29.528502,29.505848,29.513307,29.495504,29.518159,29.510699,-0.00036643566,-0.00040344219,0,3,0,0,0.0052490265,0.0050764566,9.8151634,1,1,1,1,1,1
49.3,0.00012075263,0.00015188725,-8.7821588e-05,-0.00017990195,-0.00015381079,0.0078306263,0.00094346996,-0.00089150696,-2.9519133e-07,0.00070647049,-0.0007086714,3.0000001,3354.9593,3354.0272,3354.6932,3353.8313,3354.7633,3354.0973,29.519002,29.507436,29.515701,29.505004,29.51657,29.508306,-0.0003462919,-0.00038451954,0,3,0,0,0.0021167717,0.0019350105,9.8120267,1,1,1,1,1,1
