Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
51.92,2000,15.222768783569336,10.21630573272705,0.7658827525045386,0.330878883600235,8658.907442593469,155.5204620361328,300.02728271484375,192.91820526123047,2.5527103851407906,4.924642963910931
51.93,2000,15.222688674926758,10.217535018920898,0.7639459183641639,0.3307989537715912,8658.586296205614,155.53836059570312,299.9436950683594,192.84226894378662,2.5469644126573705,4.911623925900103
51.94,2000,15.222576141357422,10.220724105834961,0.7661894231776826,0.3308224678039551,8658.282635102034,155.58575439453125,299.9544982910156,192.79046058654785,2.554352200100023,4.924547235690263
51.95,2000,15.222536087036133,10.22074031829834,0.762992210011057,0.3308883309364319,8657.999956339585,155.58558654785156,300.0044250488281,192.8227663040161,2.543269759188261,4.904003275761937
51.96,2000,15.222472190856934,10.219159126281738,0.7649410056205285,0.33078399300575256,8657.732431490174,155.5608673095703,299.9005432128906,192.78662204742432,2.550648999468354,4.91730987830866
51.97,2000,15.22242546081543,10.218804359436035,0.7635703476840682,0.3308601975440979,8657.482391925038,155.55499267578125,299.9609680175781,192.8327441215515,2.5455657169887234,4.908684461727374
51.98,2000,15.22235107421875,10.217672348022461,0.7640167147015823,0.330731064081192,8657.246923430132,155.53700256347656,299.83575439453125,192.77454614639282,2.548117519855137,4.912121940571911
51.99,2000,15.222283363342285,10.215707778930664,0.7637900788988989,0.3307880759239197,8657.025443162645,155.5063934326172,299.8797607421875,192.8407907485962,2.5469877749017003,4.911631523377934
52,2000,15.222254753112793,10.212575912475586,0.7633981219786178,0.33071401715278625,8656.817951122579,155.45843505859375,299.8054504394531,192.85248517990112,2.5463115993747603,4.9106252374392465
52.01,2000,15.22215461730957,10.213598251342773,0.7658107405706673,0.330792099237442,8656.622698781506,155.4729766845703,299.86944580078125,192.87561178207397,2.553813918795712,4.925683818373748
52.02,2000,15.222087860107422,10.21219253540039,0.762826791645743,0.3307429552078247,8656.439103296616,155.45089721679688,299.81854248046875,192.87025928497314,2.5442948488845794,4.907188138468601
52.03,2000,15.222005844116211,10.209046363830566,0.7650916423329749,0.3307756781578064,8655.747268882125,155.40216064453125,299.8242492675781,192.93441772460938,2.5518003972336087,4.923301249326014
52.04,2000,15.221879959106445,10.21078872680664,0.7627227365893725,0.3308619260787964,8656.129613764944,155.42739868164062,299.9156799316406,192.96190738677979,2.54312388761391,4.907260694381884
52.05,2000,15.22175407409668,10.211442947387695,0.7645071835584085,0.33083343505859375,8655.975743263321,155.43606567382812,299.884521484375,192.93110370635986,2.5493386244794896,4.918466974182288
52.06,2000,15.221660614013672,10.209102630615234,0.762344345725506,0.3309413492679596,8655.832946775074,155.3994903564453,299.9773864746094,193.03627014160156,2.541339430008405,4.90570701016549
52.07,2000,15.221541404724121,10.208558082580566,0.7633039375654451,0.330822229385376,8656.122036808425,155.38998413085938,299.8794250488281,192.9850459098816,2.5453695121237434,4.9121823405206655
52.08,2000,15.221485137939453,10.206780433654785,0.7632833210496035,0.33092764019966125,8656.07715791212,155.3623504638672,299.9734191894531,193.07986497879028,2.5445032097140885,4.912923474483058
52.09,2000,15.221446990966797,10.201330184936523,0.7607509418950118,0.3308405876159668,8655.92736731016,155.2790069580078,299.8893127441406,193.12933683395386,2.5367723961473763,4.899251813126566
52.1,2000,15.221376419067383,10.201925277709961,0.762633998048309,0.3308596611022949,8655.78690219315,155.28733825683594,299.9017333984375,193.12697649002075,2.5429462965696157,4.911115274759332
52.11,2000,15.221273422241211,10.20407485961914,0.7600766748545033,0.3308824896812439,8655.958257979048,155.3190155029297,299.9283752441406,193.10473203659058,2.5341940021085545,4.893648673226364
52.12,2000,15.22120189666748,10.206159591674805,0.7617977163125547,0.3309727609157562,8656.04043881514,155.3500213623047,300.0130615234375,193.12070608139038,2.5392151752069183,4.903750279750172
52.13,2000,15.221137046813965,10.208045959472656,0.7593664261589882,0.33097583055496216,8655.893562427229,155.37806701660156,300.0107421875,193.08435916900635,2.5311306990471834,4.887217788116499
52.14,2000,15.221044540405273,10.207490921020508,0.7614798621520438,0.33086758852005005,8655.754845838645,155.36866760253906,299.9078063964844,193.02978515625,2.539046511199075,4.901115854312348
52.15,2000,15.220968246459961,10.210736274719238,0.7608396318122171,0.330967515707016,8655.625454735009,155.41729736328125,299.9939270019531,193.02480220794678,2.536183401678545,4.895462950932355
52.16,2000,15.220855712890625,10.214564323425293,0.7608057896069678,0.3307611346244812,8655.5042234307,155.4744110107422,299.8026428222656,192.8308606147766,2.5376886519737685,4.893446960189957
