time,P,Q,R,Phi,Theta,Psi,U,V,W,X,Y,Z,RPM1,RPM2,RPM3,RPM4,RPM5,RPM6,THR1,THR2,THR3,TJR4,THR5,THR6,Phi_cmd,Theta_cmd,Psi_cmd,Alt_cmd,X_cmd,Y_cmd,Ax,Ay,Az,Fault_M1,Fault_M2,Fault_M3,Fault_M4,Fault_M5,Fault_M6
46.63,0.022492006,0.046952515,0.006198495,-0.012893627,-0.025190122,0.0086548319,-0.17362252,0.18677035,0.0065656451,0.91465081,0.10504655,2.9988816,3355.9711,3355.4306,3355.9181,3355.3883,3355.9288,3355.4414,29.531558,29.524851,29.5309,29.524326,29.531034,29.524985,0.0012496228,0.0040333284,0,3,0.674,0.326,-0.0012354883,0.0020543761,9.8199184,1,1,1,1,1,1
46.64,0.02186115,0.046391823,0.005389091,-0.012679152,-0.024728912,0.008700723,-0.17606414,0.18803475,0.0065689464,0.91288564,0.10690603,2.9988796,3355.8004,3355.4462,3355.9201,3355.4985,3355.8528,3355.3789,29.529441,29.525045,29.530925,29.525694,29.53009,29.524209,0.0013970767,0.0042917765,0,3,0.672,0.328,-0.0020486374,0.0012626533,9.8189587,1,1,1,1,1,1
46.65,0.020173339,0.044763185,0.0035428079,-0.012463069,-0.024265479,0.0087465943,-0.17846038,0.18927818,0.0065672148,0.91109609,0.10877775,2.9988782,3355.3854,3355.5033,3355.9812,3355.8527,3355.7348,3355.2568,29.52429,29.525753,29.531684,29.530089,29.528626,29.522695,0.0015400433,0.0045411155,0,3,0.67,0.33,-0.0038962701,-0.00056616231,9.8169595,1,1,1,1,1,1
46.66,0.020140657,0.044776748,0.0033567571,-0.012245517,-0.023800081,0.0087924463,-0.18081104,0.19050047,0.0065605259,0.90928261,0.1106615,2.9988772,3355.3589,3355.493,3355.948,3355.8179,3355.6838,3355.2288,29.523961,29.525625,29.531272,29.529658,29.527994,29.522346,0.0016785988,0.0047814267,0,3,0.668,0.332,-0.0040825525,-0.00073542901,9.8166207,1,1,1,1,1,1
46.67,0.024231819,0.048900073,0.0072901911,-0.012026478,-0.023332837,0.0088382854,-0.18311593,0.19170147,0.0065489065,0.90744566,0.11255706,2.9988766,3356.2974,3355.3161,3355.6809,3354.8179,3355.7992,3355.4344,29.535607,29.52343,29.527957,29.517248,29.529425,29.524898,0.0018127072,0.0050126792,0,3,0.666,0.334,-0.00014935078,0.0032143949,9.8203994,1,1,1,1,1,1
46.68,0.023621044,0.048310781,0.0065399823,-0.011805986,-0.02286391,0.008884116,-0.18537487,0.19288105,0.0065324044,0.90558571,0.11446423,2.9988765,3356.1397,3355.3277,3355.6786,3354.9138,3355.7258,3355.3749,29.533651,29.523574,29.527928,29.518438,29.528514,29.52416,0.0019422245,0.0052347859,0,3,0.664,0.336,-0.00089806734,0.0024811808,9.8194873,1,1,1,1,1,1
46.69,0.019096897,0.043799851,0.0019104718,-0.011584362,-0.022393709,0.0089299305,-0.18758771,0.19403905,0.0065111744,0.90370321,0.11638279,2.9988769,3355.0709,3355.4956,3355.8973,3355.9207,3355.496,3355.0943,29.520387,29.525658,29.530643,29.530933,29.525662,29.520678,0.0020671708,0.0054478482,0,3,0.662,0.338,-0.0055223849,-0.0021314449,9.8146939,1,1,1,1,1,1
46.7,0.023612433,0.048316046,0.0063231888,-0.01136183,-0.021922559,0.0089757249,-0.18975435,0.19517538,0.0064853441,0.90179862,0.11831252,2.9988778,3356.1162,3355.2988,3355.6052,3354.8134,3355.6308,3355.3244,29.533359,29.523216,29.527018,29.517192,29.527335,29.523533,0.0021877676,0.0056520758,0,3,0.66,0.34,-0.001103335,0.0022968607,9.8189477,1,1,1,1,1,1
46.71,0.028549603,0.053241659,0.011161272,-0.011138331,-0.021450536,0.0090215065,-0.1918747,0.19628993,0.0064549443,0.89987242,0.12025321,2.9988791,3357.2618,3355.0846,3355.2886,3353.6059,3355.7831,3355.5791,29.547575,29.520557,29.523089,29.502207,29.529225,29.526693,0.0023040147,0.0058474534,0,3,0.658,0.342,0.0037414261,0.0071509037,9.8236217,1,1,1,1,1,1
46.72,0.021637657,0.046313193,0.0042040406,-0.010914168,-0.020978029,0.0090672676,-0.19394867,0.19738263,0.0064201401,0.89792507,0.12220465,2.9988808,3355.6427,3355.3459,3355.6416,3355.1631,3355.4598,3355.1641,29.527483,29.523801,29.52747,29.521531,29.525213,29.521544,0.0024158309,0.0060340158,0,3,0.656,0.344,-0.0032041113,0.00021076339,9.8164918,1,1,1,1,1,1
46.73,0.028329851,0.052981482,0.010886733,-0.010689925,-0.020505669,0.0091129882,-0.19597626,0.19845341,0.0063812073,0.89595702,0.12416662,2.998883,3357.2059,3355.0579,3355.228,3353.538,3355.686,3355.5159,29.546881,29.520226,29.522337,29.501365,29.528021,29.52591,0.002523578,0.0062121723,0,3,0.654,0.346,0.0034948308,0.0069091486,9.8230095,1,1,1,1,1,1
46.74,0.01918625,0.043806211,0.0017659972,-0.010465822,-0.02003377,0.0091586625,-0.1979575,0.19950227,0.0063382963,0.89396876,0.1261389,2.9988856,3355.0712,3355.4067,3355.7084,3355.611,3355.2755,3354.9739,29.520391,29.524555,29.528298,29.52709,29.522927,29.519184,0.0026276291,0.0063822247,0,3,0.652,0.348,-0.0056065805,-0.0021952374,9.8137198,1,1,1,1,1,1
46.75,0.018878298,0.043456352,0.0014951834,-0.010242259,-0.0195628,0.0092042768,-0.19989245,0.20052924,0.0062916286,0.89196073,0.12812126,2.9988887,3355.0031,3355.3989,3355.6904,3355.6178,3355.2219,3354.9304,29.519546,29.524458,29.528075,29.527174,29.522261,29.518644,0.0027282071,0.0065444481,0,3,0.65,0.35,-0.0058554404,-0.0024513654,9.8132889,1,1,1,1,1,1
46.76,0.0235395,0.048058478,0.0061580119,-0.010019027,-0.019092701,0.0092498424,-0.20178121,0.20153436,0.0062412044,0.88993341,0.13011351,2.9988921,3356.0952,3355.1916,3355.3903,3354.4645,3355.3681,3355.1694,29.533098,29.521885,29.524352,29.512863,29.524076,29.52161,0.0028254794,0.0066989238,0,3,0.648,0.352,-0.0011734886,0.0022252384,9.8177951,1,1,1,1,1,1
46.77,0.019635566,0.044082581,0.0022492935,-0.0097958581,-0.018623362,0.0092953729,-0.20362384,0.20251765,0.0061870012,0.88788727,0.13211542,2.998896,3355.1866,3355.3294,3355.5726,3355.3125,3355.1697,3354.9264,29.521823,29.523595,29.526614,29.523385,29.521613,29.518594,0.0029190902,0.006845383,0,3,0.646,0.354,-0.0050638387,-0.001668822,9.8137215,1,1,1,1,1,1
46.78,0.017926464,0.042289513,0.0005338872,-0.0095727953,-0.018154936,0.009340869,-0.20542043,0.20347912,0.0061291141,0.88582275,0.13412677,2.9989003,3354.792,3355.3785,3355.6306,3355.6467,3355.0602,3354.8081,29.516926,29.524205,29.527332,29.527533,29.520255,29.517127,0.0030088285,0.0069837568,0,3,0.644,0.356,-0.0067603436,-0.0033701753,9.811843,1,1,1,1,1,1
46.79,0.020681054,0.044944396,0.003252629,-0.009349648,-0.017687376,0.009386341,-0.20717107,0.20441876,0.0060675513,0.88374033,0.13614736,2.998905,3355.4403,3355.2484,3355.435,3354.9386,3355.1305,3354.9439,29.524972,29.52259,29.524905,29.518745,29.521127,29.518811,0.003094621,0.0071139931,0,3,0.642,0.358,-0.0040249633,-0.00063815928,9.8144015,1,1,1,1,1,1
46.8,0.024724986,0.048874716,0.0072422489,-0.0091261188,-0.017220538,0.0094318041,-0.20887583,0.20533656,0.0060022798,0.88164046,0.13817695,2.9989102,3356.3905,3355.0666,3355.1653,3353.929,3355.2529,3355.1543,29.536763,29.520335,29.521559,29.506217,29.522646,29.521422,0.0031761355,0.0072358402,0,3,0.64,0.36,-2.0450629e-05,0.003365101,9.8182261,1,1,1,1,1,1
46.81,0.022716396,0.046744524,0.0052006246,-0.0089022127,-0.016754536,0.0094772606,-0.21053478,0.20623246,0.0059333831,0.8795236,0.14021535,2.9989157,3355.9292,3355.128,3355.2372,3354.3316,3355.1328,3355.0236,29.531038,29.521096,29.522452,29.511213,29.521155,29.5198,0.00325307,0.0073491543,0,3,0.638,0.362,-0.0020452555,0.0013380581,9.8160122,1,1,1,1,1,1
46.82,0.025882307,0.049782355,0.0083635197,-0.0086782588,-0.016289766,0.0095226991,-0.21214802,0.20710645,0.0058610731,0.87739022,0.14226233,2.9989215,3356.6803,3354.98,3355.018,3353.5223,3355.2227,3355.1847,29.540359,29.519259,29.519731,29.501171,29.522271,29.5218,0.0033254826,0.0074541106,0,3,0.636,0.364,0.0011378664,0.0045152147,9.8190053,1,1,1,1,1,1
46.83,0.026238835,0.050005189,0.0087514151,-0.0084545434,-0.01582658,0.0095681091,-0.2137157,0.20795851,0.0057855494,0.87524078,0.14431767,2.9989278,3356.7782,3354.9441,3354.9581,3353.3669,3355.2011,3355.1871,29.541575,29.518814,29.518988,29.499242,29.522003,29.521829,0.0033936191,0.007550977,0,3,0.634,0.366,0.0015494374,0.0049176904,9.8192225,1,1,1,1,1,1
46.84,0.025577611,0.049207049,0.0081713792,-0.0082315375,-0.015365489,0.0096134722,-0.21523798,0.20878868,0.0057070886,0.87307572,0.14638116,2.9989344,3356.6423,3354.9479,3354.9573,3353.4461,3355.1405,3355.1311,29.539887,29.518861,29.518978,29.500225,29.521252,29.521134,0.003457753,0.0076400924,0,3,0.632,0.368,0.00099821831,0.0043523399,9.8184729,1,1,1,1,1,1
46.85,0.026474817,0.049963364,0.0091931129,-0.0080097391,-0.014907028,0.0096587676,-0.21671511,0.20959705,0.0056259827,0.8708955,0.14845258,2.9989414,3356.8739,3354.8876,3354.8703,3353.1585,3355.1448,3355.1621,29.542761,29.518113,29.517898,29.496656,29.521304,29.52152,0.0035183336,0.007721919,0,3,0.63,0.37,0.0020534695,0.0053884359,9.8193298,1,1,1,1,1,1
46.86,0.023673562,0.047017022,0.0065572711,-0.0077895743,-0.014451664,0.0097039773,-0.21814737,0.21038374,0.0055425004,0.86870058,0.15053173,2.9989488,3356.2441,3354.9753,3354.9935,3353.7331,3355.0019,3354.9837,29.534946,29.519201,29.519427,29.503786,29.519531,29.519305,0.0035757973,0.0077968901,0,3,0.628,0.372,-0.00054451495,0.0027669286,9.8165319,1,1,1,1,1,1
46.87,0.03098876,0.054181058,0.014064761,-0.0075714337,-0.013999835,0.0097490838,-0.21953509,0.21114893,0.0054568999,0.8664914,0.15261838,2.9989564,3357.9805,3354.6546,3354.5473,3351.9423,3355.2681,3355.3755,29.556493,29.515222,29.51389,29.481563,29.522834,29.524167,0.0036305479,0.0078654206,0,3,0.626,0.374,0.0070041535,0.010288094,9.8238841,1,1,1,1,1,1
46.88,0.023604999,0.046643434,0.0069234459,-0.0073556248,-0.013551906,0.0097940726,-0.22087862,0.21189282,0.00536941,0.8642684,0.15471233,2.9989644,3356.2848,3354.9249,3354.9325,3353.5844,3354.9443,3354.9366,29.535451,29.518576,29.51867,29.501941,29.518816,29.518721,0.0036829097,0.0079278492,0,3,0.624,0.376,-9.1266254e-05,0.003161736,9.8165827,1,1,1,1,1,1
46.89,0.015440661,0.038321627,-0.00095506459,-0.0071427845,-0.013108525,0.0098389136,-0.2221784,0.21261565,0.0052803952,0.86203204,0.15681337,2.9989728,3354.4091,3355.2255,3355.364,3355.4075,3354.591,3354.4525,29.512174,29.522306,29.524025,29.524564,29.514432,29.512713,0.0037333289,0.0079847082,0,3,0.622,0.378,-0.0079185147,-0.0047028995,9.808555,1,1,1,1,1,1
46.9,0.019228887,0.041936674,0.0030763944,-0.0069329148,-0.012669792,0.009883604,-0.22343488,0.21331773,0.0051899645,0.85978275,0.15892129,2.9989814,3355.3241,3355.0457,3355.1202,3354.4407,3354.7191,3354.6446,29.52353,29.520075,29.520999,29.512567,29.516021,29.515098,0.0037823229,0.0080363963,0,3,0.62,0.38,-0.0038384776,-0.00065983308,9.8124549,1,1,1,1,1,1
46.91,0.020122528,0.042639515,0.004156192,-0.0067253716,-0.012235243,0.0099281699,-0.22464848,0.21399931,0.0050979645,0.85752095,0.1610359,2.9989904,3355.5598,3354.9842,3355.0377,3354.1543,3354.7299,3354.6763,29.526454,29.519311,29.519976,29.509012,29.516155,29.515491,0.0038296418,0.0080826443,0,3,0.618,0.382,-0.0027154593,0.00043195522,9.8134005,1,1,1,1,1,1
46.92,0.014449268,0.036762791,-0.001354512,-0.0065197638,-0.011804634,0.0099726263,-0.22581961,0.21466062,0.0050043412,0.85524709,0.16315698,2.9989996,3354.26,3355.1879,3355.3251,3355.4043,3354.4764,3354.3392,29.510325,29.521839,29.523542,29.524525,29.51301,29.511308,0.0038746937,0.0081230738,0,3,0.616,0.384,-0.0081849794,-0.0050660719,9.8077506,1,1,1,1,1,1
46.93,0.0246303,0.046724989,0.0089443289,-0.0063157951,-0.011377799,0.010016984,-0.22694865,0.21530182,0.0049090761,0.85296157,0.16528434,2.9990091,3356.6635,3354.754,3354.7165,3352.9521,3354.8616,3354.899,29.54015,29.516455,29.51599,29.494094,29.51779,29.518255,0.0039171647,0.0081575163,0,3,0.614,0.386,0.0021516558,0.0052444776,9.8179174,1,1,1,1,1,1
46.94,0.020405577,0.042271105,0.0048258877,-0.0061130173,-0.01095444,0.010061261,-0.22803593,0.21592306,0.004812086,0.85066483,0.1674178,2.9990189,3355.7007,3354.9009,3354.9202,3353.8672,3354.667,3354.6477,29.528203,29.518278,29.518517,29.50545,29.515375,29.515135,0.0039566505,0.0081856738,0,3,0.612,0.388,-0.0019305535,0.0011396777,9.8136553,1,1,1,1,1,1
46.95,0.022235284,0.043866363,0.0067834794,-0.0059116309,-0.010534815,0.010105445,-0.22908183,0.21652445,0.0047135538,0.84835728,0.16955714,2.999029,3356.1549,3354.8033,3354.7833,3353.3663,3354.7179,3354.7379,29.533839,29.517067,29.516819,29.499235,29.516007,29.516255,0.0039928954,0.0082075458,0,3,0.61,0.39,6.6052785e-05,0.0031108909,9.8154716,1,1,1,1,1,1
46.96,0.026460158,0.047850039,0.011145059,-0.0057117357,-0.010119091,0.010149531,-0.23008671,0.21710614,0.00461362,0.84603933,0.17170218,2.9990393,3357.1702,3354.6091,3354.5118,3352.3055,3354.8666,3354.9638,29.546439,29.514657,29.51345,29.48607,29.517852,29.519059,0.0040260881,0.0082233608,0,3,0.608,0.392,0.004467902,0.007486239,9.8196951,1,1,1,1,1,1
46.97,0.02197803,0.04312496,0.0068415136,-0.0055135794,-0.0097075621,0.010193504,-0.23105097,0.21766827,0.0045124878,0.84371139,0.17385272,2.9990499,3356.1538,3354.7647,3354.7334,3353.2775,3354.6666,3354.6978,29.533825,29.516587,29.516199,29.498132,29.51537,29.515758,0.0040563224,0.0082333176,0,3,0.606,0.394,0.00020875624,0.0031975751,9.8152503,1,1,1,1,1,1
46.98,0.015126575,0.036028271,0.0002047591,-0.0053176593,-0.0093007332,0.010237339,-0.23197505,0.21821103,0.0044104647,0.84137388,0.17600858,2.9990607,3354.5861,3355.0148,3355.0904,3354.8018,3354.3731,3354.2975,29.514371,29.519691,29.52063,29.517048,29.511728,29.51079,0.0040839559,0.0082378661,0,3,0.604,0.396,-0.0063792186,-0.0034248912,9.8084816,1,1,1,1,1,1
46.99,0.020881952,0.041527524,0.0061482488,-0.0051240425,-0.0088987349,0.01028103,-0.23285943,0.21873465,0.0043076777,0.83902718,0.17816956,2.9990718,3355.9635,3354.7578,3354.7356,3353.3821,3354.5878,3354.61,29.531464,29.516502,29.516227,29.499431,29.514392,29.514668,0.0041093976,0.0082373567,0,3,0.602,0.398,-0.00038837083,0.0025311843,9.8143089,1,1,1,1,1,1
47,0.018450291,0.038829307,0.0038792454,-0.0049323312,-0.0085012924,0.010324592,-0.23370457,0.21923932,0.0042040581,0.8366717,0.18033548,2.999083,3355.4269,3354.8316,3354.842,3353.8777,3354.473,3354.4625,29.524805,29.517417,29.517547,29.50558,29.512967,29.512838,0.0041325131,0.0082316598,0,3,0.6,0.4,-0.0026125574,0.00027565495,9.8119199,1,1,1,1,1,1
47.01,0.016985488,0.037090948,0.0025735774,-0.0047424578,-0.0081084132,0.010368025,-0.23451091,0.21972524,0.0040996738,0.83430783,0.18250615,2.9990945,3355.1167,3354.8665,3354.894,3354.1479,3354.398,3354.3705,29.520955,29.517851,29.518192,29.508933,29.512037,29.511696,0.0041529985,0.008220669,0,3,0.598,0.402,-0.0038732804,-0.001016461,9.8104958,1,1,1,1,1,1
47.02,0.019203496,0.039026214,0.0049293078,-0.0045542801,-0.0077200374,0.010411332,-0.2352789,0.22019258,0.0039945589,0.83193596,0.18468139,2.9991061,3355.6667,3354.7539,3354.7376,3353.5589,3354.4718,3354.4881,29.527782,29.516453,29.516252,29.501625,29.512953,29.513155,0.004170795,0.0082044035,0,3,0.596,0.404,-0.0014741703,0.0013524682,9.8127384,1,1,1,1,1,1
47.03,0.020457864,0.039990339,0.006309284,-0.0043675873,-0.0073360418,0.010454522,-0.23600898,0.22064149,0.0038887162,0.82955646,0.18686103,2.999118,3355.9919,3354.6805,3354.6353,3353.1961,3354.5075,3354.5526,29.531816,29.515542,29.514982,29.497122,29.513396,29.513956,0.0041857087,0.0081827652,0,3,0.594,0.406,-5.1876177e-05,0.0027461514,9.8140042,1,1,1,1,1,1
47.04,0.015779463,0.035017673,0.0017663311,-0.0041823804,-0.006956483,0.010497592,-0.23670157,0.22107211,0.0037822367,0.82716973,0.18904487,2.99913,3354.9321,3354.846,3354.8682,3354.2193,3354.3054,3354.2832,29.518664,29.517597,29.517873,29.50982,29.510888,29.510612,0.004197579,0.0081557455,0,3,0.592,0.408,-0.0045514084,-0.0017825511,9.8093464,1,1,1,1,1,1
47.05,0.018366956,0.037304731,0.0044813273,-0.0039987266,-0.0065814712,0.010540536,-0.23735712,0.2214846,0.0036752375,0.82477612,0.19123275,2.9991422,3355.5707,3354.7192,3354.6912,3353.5452,3354.3968,3354.4248,29.52659,29.516023,29.515675,29.501455,29.512022,29.51237,0.0042064534,0.0081234835,0,3,0.59,0.41,-0.0017930857,0.00094588102,9.8119556,1,1,1,1,1,1
47.06,0.012181111,0.030811677,-0.0015918501,-0.0038164338,-0.0062108883,0.01058336,-0.23797607,0.2218791,0.0035677233,0.82237601,0.19342448,2.9991545,3354.1594,3354.9464,3355.0085,3354.9223,3354.1353,3354.0731,29.509076,29.518843,29.519614,29.518543,29.508777,29.508006,0.0042122929,0.0080859714,0,3,0.588,0.412,-0.0078243236,-0.0051135675,9.8057774,1,1,1,1,1,1
47.07,0.01594112,0.034255863,0.0022502349,-0.003635348,-0.0058446455,0.010626071,-0.23855885,0.22225573,0.0034597125,0.81996977,0.19561989,2.999167,3355.0718,3354.7739,3354.7637,3353.9767,3354.2746,3354.2848,29.520399,29.516702,29.516576,29.506809,29.510506,29.510632,0.0042149114,0.0080431373,0,3,0.586,0.414,-0.0039426271,-0.0012587768,9.8095233,1,1,1,1,1,1
47.08,0.01438767,0.032377641,0.00074295928,-0.00345502,-0.005482394,0.010668687,-0.23910588,0.2226146,0.0033510944,0.81755776,0.19781881,2.9991797,3354.742,3354.8166,3354.8172,3354.2745,3354.1998,3354.1993,29.516306,29.517232,29.517239,29.510504,29.509578,29.509571,0.0042140274,0.0079947514,0,3,0.584,0.416,-0.0054139574,-0.0027529268,9.8079181,1,1,1,1,1,1
47.09,0.017458725,0.03511798,0.0038424104,-0.0032752215,-0.0051239724,0.01071122,-0.23961753,0.22295577,0.0032418506,0.81514033,0.20002105,2.9991925,3355.4935,3354.6737,3354.6089,3353.492,3354.3118,3354.3767,29.525632,29.515459,29.514654,29.500794,29.510968,29.511772,0.0042092154,0.0079405702,0,3,0.582,0.418,-0.002280207,0.00035964892,9.8109202,1,1,1,1,1,1
47.1,0.017027802,0.034352736,0.0034354972,-0.0030957909,-0.0047692725,0.010753675,-0.24009416,0.22327929,0.0031319885,0.81271784,0.20222646,2.9992053,3355.4282,3354.6722,3354.5977,3353.5275,3354.2835,3354.358,29.524822,29.51544,29.514515,29.501234,29.510616,29.511541,0.0042002372,0.0078804761,0,3,0.58,0.42,-0.002653509,-3.3626666e-05,9.8104139,1,1,1,1,1,1
47.11,0.019588334,0.036578139,0.0060323901,-0.0029168057,-0.0044183885,0.01079605,-0.24053616,0.22358519,0.0030216165,0.81029064,0.20443486,2.9992184,3356.0645,3354.5501,3354.4181,3352.8625,3354.3769,3354.5089,29.532717,29.513924,29.512286,29.492982,29.511775,29.513413,0.0041869676,0.0078144857,0,3,0.578,0.422,-2.1856806e-05,0.002576962,9.812913,1,1,1,1,1,1
47.12,0.016173088,0.032829146,0.0026785804,-0.0027384334,-0.0040714888,0.010838336,-0.2409439,0.22387352,0.0029108802,0.80785907,0.20664607,2.9992315,3355.3073,3354.6682,3354.5763,3353.592,3354.2311,3354.323,29.523321,29.515391,29.51425,29.502035,29.509966,29.511106,0.0041694785,0.0077427517,0,3,0.576,0.424,-0.0033387429,-0.00076278047,9.8094616,1,1,1,1,1,1
47.13,0.011647381,0.027970622,-0.0017662341,-0.0025609655,-0.0037288449,0.010880518,-0.2413178,0.22414434,0.0027999775,0.80542348,0.20885992,2.9992447,3354.2933,3354.8309,3354.7979,3354.5795,3354.0418,3354.0749,29.510738,29.517409,29.516999,29.514289,29.507617,29.508028,0.0041479602,0.0076655349,0,3,0.574,0.426,-0.0077445755,-0.0051942209,9.8049272,1,1,1,1,1,1
47.14,0.014179167,0.030164951,0.00082426001,-0.0023843914,-0.0033904638,0.010922599,-0.24165827,0.22439775,0.0026889732,0.80298421,0.21107625,2.999258,3354.929,3354.7101,3354.6203,3353.9183,3354.1372,3354.227,29.518626,29.51591,29.514795,29.506084,29.5088,29.509915,0.0041226028,0.0075830007,0,3,0.572,0.428,-0.0051169978,-0.0025917044,9.8074395,1,1,1,1,1,1
47.15,0.019140289,0.03478375,0.0058180228,-0.0022083845,-0.0030560755,0.010964594,-0.24196572,0.22463382,0.0025777938,0.80054158,0.21329488,2.9992714,3356.1327,3354.4923,3354.3044,3352.6901,3354.3304,3354.5184,29.533564,29.513207,29.510875,29.490843,29.511199,29.513531,0.0040932254,0.0074949872,0,3,0.57,0.43,-8.9127956e-05,0.0024141498,9.8123546,1,1,1,1,1,1
47.16,0.014903147,0.030206285,0.0016336716,-0.0020328924,-0.0027256441,0.011006507,-0.24224053,0.22485261,0.0024664828,0.79809593,0.21551564,2.9992848,3355.1898,3354.6449,3354.5079,3353.6095,3354.1544,3354.2914,29.521863,29.515101,29.513401,29.502252,29.509014,29.510715,0.0040595178,0.0074013492,0,3,0.568,0.432,-0.0042381693,-0.0017570663,9.8080843,1,1,1,1,1,1
47.17,0.015293087,0.030258658,0.0020998473,-0.0018582338,-0.0023994518,0.011048324,-0.24248312,0.22505417,0.0023552425,0.79564758,0.21773837,2.9992984,3355.3313,3354.6107,3354.4511,3353.4456,3354.1662,3354.3258,29.523619,29.514677,29.512696,29.500219,29.50916,29.511141,0.0040215583,0.0073022981,0,3,0.566,0.434,-0.0037343822,-0.0012785249,9.8084719,1,1,1,1,1,1
47.18,0.017847374,0.032475622,0.0047342496,-0.0016845011,-0.0020775824,0.011090041,-0.2426939,0.2252386,0.0022441755,0.79319686,0.21996289,2.9993119,3355.9804,3354.4896,3354.2722,3352.775,3354.2659,3354.4833,29.531674,29.513173,29.510476,29.491897,29.510398,29.513095,0.0039795777,0.0071980441,0,3,0.564,0.436,-0.0010622767,0.0013677585,9.8110331,1,1,1,1,1,1
47.19,0.021058383,0.035352404,0.0080478215,-0.0015118109,-0.0017601379,0.011131654,-0.24287331,0.22540597,0.002133393,0.79074408,0.22218905,2.9993256,3356.7859,3354.3416,3354.057,3351.9491,3354.3934,3354.678,29.54167,29.511338,29.507806,29.481648,29.51198,29.515512,0.0039336189,0.0070886884,0,3,0.562,0.438,0.0022906115,0.0046935125,9.8142724,1,1,1,1,1,1
47.2,0.015144448,0.029111899,0.0022898476,-0.0013405567,-0.001447458,0.011173144,-0.24302179,0.22555641,0.0020231261,0.78828956,0.22441667,2.9993392,3355.4633,3354.5602,3354.3586,3353.2523,3354.1553,3354.357,29.525257,29.51405,29.511548,29.49782,29.509026,29.511528,0.0038838656,0.0069745097,0,3,0.56,0.44,-0.0034234629,-0.0010517275,9.8084387,1,1,1,1,1,1
47.21,0.012228826,0.025874821,-0.0004352069,-0.001171287,-0.0011400153,0.011214486,-0.24313986,0.22569007,0.0019136711,0.7858336,0.22664558,2.9993529,3354.8443,3354.6574,3354.4925,3353.8527,3354.0396,3354.2045,29.517576,29.515256,29.51321,29.50527,29.50759,29.509636,0.0038308014,0.0068560191,0,3,0.558,0.442,-0.0061010851,-0.0037653495,9.8056505,1,1,1,1,1,1
47.22,0.019127128,0.032450185,0.0066410216,-0.001004079,-0.00083787305,0.011255676,-0.24322802,0.22580717,0.0018051167,0.78337652,0.22887564,2.9993667,3356.5192,3354.3599,3354.0725,3352.1603,3354.3196,3354.607,29.53836,29.511564,29.507997,29.484269,29.511064,29.514631,0.0037748397,0.0067335281,0,3,0.556,0.444,0.0010213212,0.0033210344,9.812675,1,1,1,1,1,1
47.23,0.017096159,0.030098735,0.0048025828,-0.00083884633,-0.00054095211,0.01129672,-0.24328679,0.22590788,0.0016974798,0.78091859,0.23110667,2.9993804,3356.1091,3354.422,3354.1568,3352.5537,3354.2408,3354.506,29.533271,29.512335,29.509044,29.48915,29.510086,29.513377,0.0037159465,0.0066070283,0,3,0.554,0.446,-0.00077042807,0.0014937589,9.8107779,1,1,1,1,1,1
47.24,0.015486873,0.028175207,0.0034267009,-0.00067597005,-0.00024957738,0.011337598,-0.24331672,0.22599243,0.0015909794,0.77846013,0.23333852,2.9993942,3355.8007,3354.4664,3354.2192,3352.8464,3354.1807,3354.4279,29.529443,29.512886,29.509818,29.492783,29.50934,29.512408,0.0036542144,0.0064767617,0,3,0.552,0.448,-0.0020958726,0.00012888736,9.8093463,1,1,1,1,1,1
47.25,0.017899881,0.030277285,0.0060930957,-0.00051576152,3.5987183e-05,0.011378295,-0.24331835,0.22606106,0.0014858016,0.77600142,0.23557102,2.999408,3356.4339,3354.3485,3354.0557,3352.1983,3354.2837,3354.5764,29.537301,29.511422,29.50779,29.48474,29.510619,29.514251,0.003590064,0.0063431357,0,3,0.55,0.45,0.00062279691,0.0028055922,9.8119652,1,1,1,1,1,1
47.26,0.012284988,0.024355585,0.00075724055,-0.00035841969,0.00031557508,0.011418802,-0.24329227,0.22611402,0.001382082,0.77354273,0.23780404,2.9994218,3355.1929,3354.5536,3354.3465,3353.4252,3354.0645,3354.2716,29.521901,29.513968,29.511398,29.499966,29.507899,29.510469,0.0035237759,0.0062064276,0,3,0.548,0.452,-0.0046587245,-0.0025197534,9.8065829,1,1,1,1,1,1
47.27,0.011858324,0.023623742,0.00061768181,-0.00020419765,0.00058897289,0.011459104,-0.24323908,0.22615162,0.0012799776,0.77108435,0.24003741,2.9994355,3355.1651,3354.5498,3354.3454,3353.4399,3354.0551,3354.2596,29.521556,29.513921,29.511385,29.500147,29.507783,29.510319,0.0034556286,0.0060669508,0,3,0.546,0.454,-0.0047429809,-0.002649923,9.8064074,1,1,1,1,1,1
47.28,0.018306562,0.029764359,0.0073323189,-5.2972265e-05,0.00085629287,0.011499207,-0.24315939,0.22617416,0.001179479,0.76862654,0.24227099,2.9994493,3356.743,3354.2698,3353.9561,3351.8496,3354.3228,3354.6365,29.541137,29.510447,29.506553,29.480413,29.511104,29.514997,0.0033857972,0.0059248342,0,3,0.544,0.456,0.0020247869,0.0040735327,9.8130917,1,1,1,1,1,1
