Time,Accel_AccelX,Accel_AccelY,Accel_AccelZ,AttitudeEuler_Pitch,AttitudeEuler_Roll,AttitudeEuler_Yaw,AttitudeRate_BodyRotationRateX,AttitudeRate_BodyRotationRateY,AttitudeRate_BodyRotationRateZ,Barometer_PressAbs,Barometer_PressAltitude,Barometer_Temperature,FlightMode_mode,FlightMode_type,GPS_Altitude,GPS_CourseAngle,GPS_GroundSpeed,GPS_Latitude,GPS_Longitude,GPS_SatellitesVisible,Gyro_GyroX,Gyro_GyroY,Gyro_GyroZ,Mag_MagX,Mag_MagY,Mag_MagZ
542.29 sec,-0.246203878015102,0.0295785593260428,-9.71240890866784,0.0006939405,0.00334346,1.835593,0.00218084782515781,-0.0376026087972708,0.0533215076384517,101525.297292147,0.60466666691838,48.6799989119172,5,2,0.715467254664217,45.8906593322754,0.0138991364159069,37.2529612353417,126.316355076145,17,0.000266952268641865,-0.000461927476739602,5.23807061506606e-05,-0.113599661560155,-0.266700614379792,0.426199332572303
542.3 sec,-0.246668237096625,0.0308807872517712,-9.71016087175334,0.0006899667,0.00334435,1.835637,0.00236855355446124,-0.0318114453846932,0.0526018991077901,101525.338941408,0.601041072477658,48.6799989119172,5,2,0.716678923215766,45.8906593322754,0.0131990698396421,37.2529612353417,126.316355076145,17,0.000160546681575599,-0.00025618730168721,8.00109946501084e-05,-0.11319987742358,-0.267400236618799,0.425399764299152
542.31 sec,-0.247132596178148,0.0321830151774995,-9.70791283483884,0.0006859928,0.003345239,1.835681,0.00255625928376467,-0.0260202819721156,0.0518822905771284,101525.381134394,0.597367160602329,48.6799989119172,5,2,0.717890591767315,45.8906593322754,0.0124990032633774,37.2529612353417,126.316355076145,17,5.41410945093339e-05,-5.04471266348165e-05,0.000107641283149556,-0.112800093287005,-0.268099858857805,0.424600196026002
542.32 sec,-0.247589929198871,0.03348159706883,-9.70566751661476,0.0006820189,0.003346129,1.835725,0.0027439650130681,-0.020229118559538,0.0511626820464668,101525.423327379,0.593693248726999,48.6799989119172,5,2,0.719102260318863,45.8906593322754,0.0117989366871126,37.2529612353417,126.316355076145,17,-5.21460262906639e-05,0.000154926150538637,0.000135227093198494,-0.112400309150429,-0.268799481096812,0.423800627752852
542.33 sec,-0.242199582486784,0.0317456419609701,-9.7056849216062,0.0006780452,0.003347019,1.835769,0.00293167074236935,-0.0144379551470277,0.0504430735158136,101525.465520364,0.59001933685167,48.6799989119172,5,2,0.720313928870412,45.8906593322754,0.0110988701108479,37.2529612353417,126.316355076145,17,-5.98355396850607e-05,5.49361022246961e-05,0.000125794189485739,-0.112000525013854,-0.269499103335819,0.423001059479701
542.34 sec,-0.236809235774697,0.0300096868531101,-9.70570232659765,0.0006740713,0.003347909,1.835813,0.00311937647167278,-0.00864679173445012,0.049723464985152,101525.507713349,0.586345424976341,48.6799989119172,5,2,0.72152559742196,45.8906593322754,0.0103988035345831,37.2529612353417,126.316355076145,17,-6.75250530794574e-05,-4.50539460892452e-05,0.000116361285772984,-0.111600740877279,-0.270198725574825,0.422201491206551
542.35 sec,-0.231418889062609,0.0282737317452501,-9.70571973158909,0.0006700975,0.003348799,1.835857,0.00330708220097621,-0.00285562832187249,0.0490038564544904,101525.549906334,0.582671513101012,48.6799989119172,5,2,0.722737265973523,45.8906593322754,0.00969873695831022,37.2529612353417,126.316355076145,17,-7.52145664738542e-05,-0.000145043994403187,0.000106928382060228,-0.111200956740709,-0.270898347813823,0.42140192293341
542.36 sec,-0.226038619287217,0.0265391667810911,-9.70573661725512,0.0006661237,0.003349688,1.835901,0.00349478793027965,0.00293553509070514,0.0482842479238288,101525.59209932,0.578997601225683,48.6799989119172,5,2,0.723948435295222,45.8906593322754,0.00900133016054468,37.2529612353322,126.316355076136,17,-8.26467618131798e-05,-0.000244673401185872,9.74056030518216e-05,-0.110801172604134,-0.27159797005283,0.42060235466026
542.37 sec,-0.228399280658902,0.025872486541074,-9.7053545659898,0.0006621499,0.003350578,1.835945,0.00368249365958308,0.00872669850328276,0.0475646393931672,101525.634292305,0.575323689350353,48.6799989119172,5,2,0.724897358277754,45.8906593322754,0.0097011097998986,37.2529612303338,126.316355071137,17,0.000107588389162932,-6.72641266344634e-05,1.88421531202751e-05,-0.110401388467558,-0.272297592291836,0.41980278638711
542.38 sec,-0.230759942030614,0.0252058063010491,-9.70497251472448,0.000658176,0.003351468,1.835989,0.00387019938888651,0.0145178619158604,0.0468450308625055,101525.67648529,0.571649777475024,48.6799989119172,5,2,0.725846281260275,45.8906593322754,0.0104008894392444,37.2529612253354,126.316355066139,17,0.000297823540141259,0.00011014514791901,-5.9721296812186e-05,-0.110001604330983,-0.272997214530843,0.419003218113959
