Time,Accel_AccelX,Accel_AccelY,Accel_AccelZ,AttitudeEuler_Pitch,AttitudeEuler_Roll,AttitudeEuler_Yaw,AttitudeRate_BodyRotationRateX,AttitudeRate_BodyRotationRateY,AttitudeRate_BodyRotationRateZ,Barometer_PressAbs,Barometer_PressAltitude,Barometer_Temperature,FlightMode_mode,FlightMode_type,GPS_Altitude,GPS_CourseAngle,GPS_GroundSpeed,GPS_Latitude,GPS_Longitude,GPS_SatellitesVisible,Gyro_GyroX,Gyro_GyroY,Gyro_GyroZ,Mag_MagX,Mag_MagY,Mag_MagZ
507.11 sec,0.659893274307251,0.101424917578697,-9.9954662322998,0.01604991,0.035771,1.697449,-1.54578399658203,-2.35212516784668,-0.840171039104462,101417.359375,6.23353719711304,46.0799989700317,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.0226413551717997,-0.0358106978237629,-0.00738811586052179,-0.0430000020423904,-0.26300001249183,0.406000019283965
507.15 sec,0.612759292125702,-0.480377078056335,-9.82402801513672,0.01604991,0.035771,1.697449,-1.54578399658203,-2.35212516784668,-0.840171039104462,101417.359375,6.23353719711304,46.0799989700317,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.027236919850111,-0.0410401895642281,-0.0158566739410162,-0.0430000020423904,-0.26300001249183,0.406000019283965
507.15 sec,0.612759292125702,-0.480377078056335,-9.82402801513672,0.01604991,0.035771,1.697449,-1.54578399658203,-2.35212516784668,-0.840171039104462,101417.359375,6.23353719711304,46.0799989700317,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.027236919850111,-0.0410401895642281,-0.0158566739410162,-0.0430000020423904,-0.26300001249183,0.406000019283965
507.15 sec,0.612759292125702,-0.480377078056335,-9.82402801513672,0.01604991,0.035771,1.697449,-1.54578399658203,-2.35212516784668,-0.840171039104462,101417.359375,6.23353719711304,46.0799989700317,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.027236919850111,-0.0410401895642281,-0.0158566739410162,-0.0430000020423904,-0.26300001249183,0.406000019283965
507.15 sec,0.612759292125702,-0.480377078056335,-9.82402801513672,0.01604991,0.035771,1.697449,-1.54578399658203,-2.35212516784668,-0.840171039104462,101417.359375,6.23353719711304,46.0799989700317,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.027236919850111,-0.0410401895642281,-0.0158566739410162,-0.0430000020423904,-0.26300001249183,0.406000019283965
507.15 sec,0.612759292125702,-0.480377078056335,-9.82402801513672,0.01604991,0.035771,1.697449,-1.54578399658203,-2.35212516784668,-0.840171039104462,101417.359375,6.23353719711304,46.0799989700317,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.027236919850111,-0.0410401895642281,-0.0158566739410162,-0.0430000020423904,-0.26300001249183,0.406000019283965
507.19 sec,0.435791492462158,-0.709799885749817,-9.97085380554199,0.01604991,0.035771,1.697449,-1.54578399658203,-2.35212516784668,-0.840171039104462,101417.359375,6.23353719711304,46.0799989700317,5,2,6.01404920074929,190.281753540039,0.256999999284744,37.252986535342,126.316359876145,16,-0.0426201187074184,-0.0593961738049984,-0.0123412804678082,-0.0430000020423904,-0.26300001249183,0.406000019283965
507.23 sec,0.0868220552802086,-0.576791167259216,-9.91190910339355,0.01022142,0.03250787,1.696159,-2.86503124237061,-3.85288310050964,-0.0214193388819695,101418.0234375,6.17419719696045,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.0585707202553749,-0.0639754682779312,-0.00492538837715983,-0.0470000022323802,-0.267000012681819,0.410000019473955
507.25 sec,-0.102372609078884,-0.371840447187424,-9.64385223388672,0.01022142,0.03250787,1.696159,-2.86503124237061,-3.85288310050964,-0.0214193388819695,101418.0234375,6.17419719696045,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.0658219754695892,-0.0698512867093086,-0.00149148551281542,-0.0470000022323802,-0.267000012681819,0.410000019473955
507.25 sec,-0.102372609078884,-0.371840447187424,-9.64385223388672,0.01022142,0.03250787,1.696159,-2.86503124237061,-3.85288310050964,-0.0214193388819695,101418.0234375,6.17419719696045,46.0799989700317,5,2,6.00861967347291,212.040710449219,0.222000017762184,37.252986335342,126.316359476145,16,-0.0658219754695892,-0.0698512867093086,-0.00149148551281542,-0.0470000022323802,-0.267000012681819,0.410000019473955
