Time (s),Powertrain1 - ESC throttle (μs),Powertrain1 - voltage (V),Powertrain1 - current (A),Powertrain1 - force Fz (thrust) (kgf),Powertrain1 - torque MZ (torque) (N⋅m),Powertrain1 - rotation speed (rpm),Powertrain1 - electrical power (W),Powertrain1 - mechanical power (W),Powertrain1 - motor & ESC efficiency (%),Powertrain1 - propeller efficiency (gf/W),Powertrain1 - powertrain efficiency (gf/W)
18.43,1400,16.599058151245117,1.6975629329681396,0.3173963911986178,0.24590544402599335,4788.337813237345,28.177946090698242,123.30524444580078,200,2.5740705041250886,11.264000118727248
18.44,1400,16.599037170410156,1.7007049322128296,0.3171686370471977,0.24597352743148804,4788.229113053434,28.230064392089844,123.33658599853516,200,2.5715697942970865,11.235136540700324
18.45,1400,16.59902000427246,1.701542854309082,0.31734674623948034,0.2459786981344223,4788.331110545039,28.24394416809082,123.34180450439453,200,2.5729050510258467,11.235921360160244
18.46,1400,16.59899139404297,1.7007062435150146,0.31730167192300585,0.24596241116523743,4788.426113922935,28.230009078979492,123.3360824584961,200,2.5726588927441294,11.239871288884467
18.47,1400,16.599014282226562,1.6977022886276245,0.31722158842868714,0.24580255150794983,4788.371909541682,28.180185317993164,123.25452423095703,200,2.5737115232975842,11.256901795189949
18.48,1400,16.598987579345703,1.697340488433838,0.31684674710646316,0.24579662084579468,4788.317705160428,28.17413330078125,123.25016021728516,200,2.5707614226558917,11.246016128954004
18.49,1400,16.598997116088867,1.6931246519088745,0.3166029957057226,0.2458745390176773,4788.414748488156,28.104171752929688,123.2917251586914,200,2.56791768670383,11.265338034573249
18.5,1400,16.598966598510742,1.6933693885803223,0.3167673929700162,0.2458879053592682,4788.505089123578,28.10818099975586,123.3007583618164,200,2.5690628165498746,11.269579706446175
18.51,1400,16.598968505859375,1.6902835369110107,0.3167636489329412,0.24585090577602386,4788.389686247361,28.056962966918945,123.27922821044922,200,2.569481057704459,11.290019201054328
18.52,1400,16.59893798828125,1.6916874647140503,0.31649621771329767,0.24577932059764862,4788.249512551755,28.080215454101562,123.23973083496094,200,2.5681345946958984,11.271146306374883
18.53,1400,16.59889030456543,1.693228006362915,0.3164867117490358,0.24581603705883026,4788.205216498258,28.10570526123047,123.25699615478516,200,2.5676977397206286,11.260585812190095
18.54,1400,16.598873138427734,1.6905308961868286,0.316350492010521,0.24589323997497559,4788.309253939695,28.0609073638916,123.29838562011719,200,2.565730942647185,11.273708935647205
18.55,1400,16.598865509033203,1.6901975870132446,0.31650458101689377,0.2458820939064026,4788.406005846018,28.055362701416016,123.2952880859375,200,2.5670453063119103,11.281428732871062
18.56,1400,16.59881591796875,1.6882575750350952,0.3163672915535004,0.24587427079677582,4788.496637902845,28.0230770111084,123.293701171875,200,2.5659647550274274,11.289526884490893
18.57,1400,16.598812103271484,1.6893435716629028,0.31623921631122026,0.24577876925468445,4788.582315795794,28.041095733642578,123.24801635742188,200,2.565876814221536,11.277705208986196
18.58,1400,16.5987606048584,1.69024658203125,0.3159980662868889,0.24586781859397888,4788.662748103459,28.055997848510742,123.29473876953125,200,2.5629485563286067,11.26311957104666
18.59,1400,16.598716735839844,1.6907035112380981,0.3157172148824051,0.24596239626407623,4788.761831381019,28.063508987426758,123.34471893310547,200,2.5596330170032537,11.2500974940447
18.6,1400,16.59870147705078,1.6907378435134888,0.3157279364431199,0.24594488739967346,4789.0637439561715,28.06405258178711,123.34371948242188,200,2.559740711251505,11.250261599565846
18.61,1400,16.598691940307617,1.6878294944763184,0.315626142396152,0.2458503246307373,4789.346131297217,28.015762329101562,123.3035659790039,200,2.5597486886032272,11.266020288082453
